Feature ID,240426_NDVI,240426_NDRE,240426_GNDVI,240426_RVI,240426_CVI,240426_NGRDI,240426_GLI,240426_VARI,240426_BI,240426_CI,240426_RI,240426_CIRE,240426_GI,240426_TVI,240426_CIG
60,0.86857486,0.4199044,0.7593848,14.217786,3.760481,0.3207534,0.38679087,0.42449346,0.04516759,-0.3207534,4.6561556,1.4477077,0.51428723,14.342098,-0.863239
60,0.86791825,0.41897538,0.75016576,14.142141,3.47008,0.33747953,0.40149128,0.44400075,0.045353293,-0.33747953,4.269234,1.4421949,0.49535,13.806059,-0.85725117
60,0.8597202,0.40546292,0.7548178,13.257215,3.8639724,0.2988092,0.3662116,0.39943743,0.0429893,-0.2988092,5.4481263,1.3639617,0.5398721,13.175827,-0.8602806
60,0.8498181,0.38656935,0.73530793,12.31719,3.489472,0.3052613,0.37391865,0.40562275,0.043671854,-0.3052613,5.196317,1.2603521,0.53226024,12.11632,-0.8474668
60,0.83090127,0.37607583,0.7402438,10.827409,4.1453776,0.23551625,0.3252316,0.31270668,0.041687742,-0.23551625,7.636692,1.2055178,0.61875653,11.429659,-0.8507358
60,0.8179828,0.37672246,0.72864676,9.987978,4.0631704,0.22114024,0.3077971,0.2975941,0.04070624,-0.22114024,8.381632,1.2088435,0.6378135,10.426318,-0.8430257
60,0.81854934,0.3799428,0.72750247,10.022281,4.010011,0.2250832,0.31958264,0.29782054,0.041494213,-0.2250832,8.067843,1.2255089,0.6325422,10.592133,-0.8422592
60,0.82907104,0.3813398,0.74352497,10.700763,4.318685,0.22302862,0.31429356,0.29721498,0.0386492,-0.22302862,8.74784,1.2327924,0.6352847,10.69982,-0.8528986
60,0.8281293,0.39298594,0.722862,10.63666,3.6333172,0.26226583,0.3469893,0.34648642,0.040197644,-0.26226583,6.9597163,1.2948165,0.5844523,10.241316,-0.8391409
60,0.8519008,0.40347883,0.73737144,12.504468,3.4997437,0.3080134,0.3688231,0.4146339,0.045962483,-0.3080134,4.8712125,1.352773,0.52903634,12.905306,-0.8488357
60,0.858906,0.40258318,0.73796785,13.17495,3.3390691,0.3302923,0.38395414,0.44472152,0.047103267,-0.3302923,4.259536,1.3477464,0.503429,13.4056225,-0.84923077
60,0.8565778,0.4026671,0.7377452,12.944844,3.391785,0.3228588,0.38101384,0.43298966,0.047254946,-0.3228588,4.404555,1.3482168,0.5118771,13.387587,-0.84908324
60,0.86622053,0.40956637,0.7476196,13.94998,3.4372337,0.33655536,0.3906739,0.451081,0.046135,-0.33655536,4.2161703,1.387341,0.49638397,13.849445,-0.85558623
60,0.87643886,0.4115868,0.752954,15.186322,3.3153765,0.36310342,0.41500035,0.48099267,0.045814697,-0.36310342,3.7191179,1.3989718,0.4672401,14.312681,-0.85906875
