Feature ID,240509_NDVI,240509_NDRE,240509_GNDVI,240509_RVI,240509_CVI,240509_NGRDI,240509_GLI,240509_VARI,240509_BI,240509_CI,240509_RI,240509_CIRE,240509_GI,240509_TVI,240509_CIG
60,0.8302826,0.37618282,0.74495643,10.784301,4.340587,0.22367416,0.31881344,0.29581946,0.038149506,-0.22367416,8.834922,1.2060676,0.634422,10.64536,-0.8538396
60,0.8224089,0.35801893,0.7188,10.261826,3.6407888,0.2534139,0.34354034,0.33305824,0.044252213,-0.2534139,6.5986753,1.1153567,0.59564215,10.995041,-0.8363975
60,0.8082196,0.3348032,0.7123169,9.4285965,3.7574425,0.22603044,0.32411477,0.29695287,0.04630886,-0.22603044,7.1961436,1.006629,0.6312809,10.969688,-0.83199185
60,0.7742874,0.3094323,0.68631834,7.8608265,3.6764843,0.18773048,0.29779148,0.24588855,0.04848715,-0.18773048,8.2630625,0.8961679,0.6838837,9.907179,-0.81398433
60,0.7424857,0.30798534,0.6859048,6.7665606,4.257704,0.11530065,0.24498956,0.15052547,0.04601232,-0.11530065,12.342672,0.89011216,0.79323846,8.906167,-0.8136934
60,0.71913344,0.3099471,0.68009555,6.1208186,4.506279,0.076406814,0.22292578,0.09823152,0.04456598,-0.076406814,15.391915,0.89832866,0.8580336,8.134963,-0.80959153
60,0.7326489,0.31737548,0.68317306,6.480799,4.354966,0.09905582,0.24648485,0.12601246,0.04286024,-0.09905582,14.335148,0.92986834,0.8197438,8.086353,-0.81176805
60,0.83889556,0.37964678,0.7320434,11.414308,3.660487,0.27689663,0.3591,0.36461797,0.037752036,-0.27689663,6.9029512,1.2239697,0.56629753,10.1535225,-0.8452945
60,0.84173393,0.3799488,0.73678,11.636942,3.7412188,0.2763199,0.35100374,0.3690561,0.037622303,-0.2763199,6.9461894,1.2255402,0.5670053,10.364219,-0.8484437
60,0.83839184,0.3801454,0.74342203,11.375614,4.058746,0.2520957,0.34165728,0.33189845,0.038414296,-0.2520957,7.6500807,1.2265632,0.597322,10.810783,-0.8528309
60,0.8279666,0.37352222,0.7437785,10.625646,4.3590913,0.2191392,0.320507,0.2871704,0.040044617,-0.2191392,8.602573,1.1924515,0.64050174,11.074656,-0.8530653
60,0.80806917,0.34451017,0.7244094,9.420423,4.1560564,0.20177129,0.30543792,0.26559046,0.042082038,-0.20177129,8.899337,1.0511532,0.66421014,10.424686,-0.8401826
60,0.77414376,0.33151272,0.6979178,7.8551908,4.021857,0.16581254,0.27901977,0.21819502,0.044284683,-0.16581254,10.052574,0.9918295,0.71554166,9.413734,-0.82208675
60,0.73919517,0.31101704,0.68530375,6.6685705,4.3007145,0.10921869,0.23845454,0.1430848,0.044592436,-0.10921869,13.116092,0.9028294,0.80307096,8.566137,-0.81327033
60,0.7223484,0.2985357,0.6784063,6.2032704,4.390949,0.086168595,0.22570522,0.11179574,0.046599656,-0.086168595,14.036669,0.8511785,0.84133476,8.510321,-0.8083934
60,0.7397921,0.3056659,0.6854729,6.686162,4.2948737,0.11020502,0.24164227,0.14371736,0.045025166,-0.11020502,12.928152,0.88045776,0.8014691,8.662818,-0.81338936
60,0.76863986,0.31974012,0.6980163,7.644533,4.135857,0.15237801,0.27825007,0.19709149,0.042142335,-0.15237801,11.268996,0.94005287,0.73554164,8.877714,-0.82215494
60,0.8131096,0.36929083,0.7397201,9.701459,4.605116,0.18415204,0.29971036,0.2391903,0.037456192,-0.18415204,10.882137,1.1710336,0.6889723,9.917591,-0.8503898
60,0.8387215,0.3730791,0.7423218,11.400907,4.0101647,0.2554317,0.34331092,0.33673435,0.03730384,-0.2554317,7.751773,1.1901951,0.5930775,10.457465,-0.85210645
60,0.8403989,0.36195529,0.73328316,11.531238,3.6623707,0.27912903,0.3599627,0.36803007,0.039498616,-0.27912903,6.526525,1.1345766,0.56356394,10.703251,-0.8461205
60,0.84019876,0.36886895,0.73005396,11.515545,3.5668192,0.2848991,0.35941592,0.37881473,0.04073128,-0.2848991,6.153837,1.1689138,0.55654246,10.8897705,-0.8439667
60,0.83730495,0.38134453,0.73525494,11.292933,3.8042057,0.2655011,0.34852195,0.35124806,0.040856212,-0.2655011,6.741059,1.2328172,0.5804016,11.102715,-0.8474316
60,0.81542474,0.36102486,0.7347696,9.835683,4.3494296,0.20120975,0.31064412,0.262129,0.039584965,-0.20120975,9.486297,1.130012,0.66498816,10.331156,-0.8471091
60,0.79679865,0.3562536,0.73311985,8.842454,4.769269,0.15312882,0.27490094,0.19949184,0.03880437,-0.15312882,12.194205,1.1068137,0.7344116,9.720177,-0.8460117
60,0.79280216,0.33406985,0.71404386,8.652614,4.152385,0.18151091,0.2871329,0.24045151,0.041935973,-0.18151091,9.843844,1.0033181,0.69274783,9.7387,-0.8331687
60,0.77375364,0.3079217,0.6678462,7.8399177,3.216044,0.21915574,0.31827527,0.2883797,0.048797403,-0.21915574,7.0589695,0.88984644,0.6404795,9.347519,-0.80084866
60,0.76294446,0.30678573,0.68103814,7.43684,3.7349877,0.17049398,0.28108576,0.22495571,0.045917742,-0.17049398,9.479231,0.885111,0.70868033,9.0500345,-0.810259
60,0.75969553,0.32666764,0.68860793,7.322776,4.01575,0.14907214,0.26722953,0.1958853,0.044684447,-0.14907214,10.798413,0.9703013,0.7405348,8.984322,-0.8155924
60,0.76930255,0.32637885,0.699396,7.6693606,4.167163,0.15132816,0.2787937,0.1952579,0.044761054,-0.15132816,10.66347,0.969028,0.7371242,9.484211,-0.8231113
60,0.7826928,0.32117257,0.6938587,8.203562,3.7317116,0.1944187,0.30590075,0.2531674,0.047274962,-0.1944187,8.206809,0.946257,0.6744547,10.050099,-0.81926394
60,0.80515766,0.36731735,0.7297687,9.264709,4.4225507,0.18279615,0.2932912,0.23980428,0.037865214,-0.18279615,10.834975,1.1611426,0.69090843,9.51815,-0.843776
60,0.8256981,0.37248844,0.73072726,10.474343,3.9440799,0.23943841,0.3351543,0.31377184,0.038837176,-0.23943841,8.043623,1.1871924,0.61363405,10.162957,-0.84441644
60,0.8392277,0.37167183,0.74460524,11.439948,4.078929,0.25225464,0.34893942,0.32782626,0.038637586,-0.25225464,7.6000295,1.1830502,0.5971193,10.942358,-0.85360885
60,0.84244174,0.37141708,0.7412242,11.693722,3.8717666,0.26950994,0.36095473,0.35040507,0.040764987,-0.26950994,6.626117,1.1817601,0.5754111,11.450201,-0.8513828
60,0.83427745,0.36673498,0.7336001,11.068366,3.826011,0.2594952,0.35100797,0.3391115,0.042234443,-0.2594952,6.7135215,1.1582355,0.5879378,11.342995,-0.8463314
60,0.82457,0.37961793,0.7300912,10.400562,3.950456,0.23739077,0.33792013,0.30871165,0.04147417,-0.23739077,7.6069503,1.22382,0.6163043,10.805128,-0.84399164
60,0.8261537,0.36941662,0.73159206,10.504409,3.9621308,0.2390377,0.34415445,0.30806825,0.039956182,-0.2390377,7.83348,1.1716664,0.6141558,10.499437,-0.84499353
60,0.8196217,0.3510839,0.7251486,10.087812,3.9053524,0.23289187,0.33194122,0.30436411,0.041296564,-0.23289187,7.8071723,1.0820625,0.6222023,10.4661875,-0.8406796
60,0.8049472,0.33468017,0.7059009,9.253631,3.635867,0.22938678,0.32446426,0.30251545,0.043267064,-0.22938678,7.578537,1.006073,0.6268273,9.955212,-0.8275989
60,0.780952,0.32482976,0.6950128,8.130419,3.7990038,0.18795685,0.29764673,0.24632697,0.042659022,-0.18795685,9.381758,0.9622159,0.6835628,9.079746,-0.8200679
60,0.7745771,0.34320042,0.70651263,7.872213,4.294803,0.15033521,0.26608625,0.19832718,0.040457994,-0.15033521,11.8541565,1.045069,0.7386237,8.863315,-0.8280192
60,0.77203393,0.32997838,0.7084113,7.773236,4.4161263,0.14042184,0.26340273,0.18358363,0.040966712,-0.14042184,12.27957,0.9849783,0.75373703,8.992102,-0.8293217
60,0.7545835,0.31818393,0.7004019,7.1494107,4.5056214,0.11491613,0.24202463,0.15078135,0.043950725,-0.11491613,12.945685,0.93334246,0.7938569,9.104531,-0.8238075
60,0.7434593,0.31070635,0.68787783,6.7960334,4.3030586,0.1137587,0.24373235,0.14853233,0.04632915,-0.1137587,12.35004,0.90152097,0.7957211,9.039202,-0.8150801
60,0.7329719,0.3069659,0.6815918,6.4898477,4.2977214,0.10267539,0.23350084,0.13448724,0.04696278,-0.10267539,12.855221,0.8858609,0.8137704,8.821742,-0.8106507
60,0.8184852,0.36535135,0.71397,10.018388,3.5841446,0.25146455,0.34333342,0.32978538,0.041283946,-0.25146455,7.1400685,1.15135,0.59812754,10.005611,-0.83311844
60,0.8114425,0.36395797,0.72285557,9.606843,4.0225806,0.21426564,0.31023425,0.28431386,0.03982329,-0.21426564,8.855648,1.1444464,0.6470861,9.865954,-0.8391366
60,0.8149913,0.36609843,0.7227417,9.810304,3.935399,0.22446702,0.3255761,0.29350355,0.04052146,-0.22446702,8.286069,1.1550639,0.6333637,10.095931,-0.8390598
60,0.82250047,0.35955113,0.72819954,10.2676325,3.937469,0.23513167,0.3320142,0.30815378,0.041728783,-0.23513167,7.6433387,1.1228099,0.61926055,10.753601,-0.84272623
60,0.8341286,0.35842246,0.7218587,11.05753,3.4658175,0.28217235,0.36541292,0.36981308,0.04486019,-0.28217235,5.6620765,1.117316,0.5598527,11.493397,-0.8384645
60,0.83430386,0.3611786,0.7221649,11.070285,3.4706938,0.2821141,0.36788586,0.36807176,0.046025015,-0.2821141,5.5203424,1.1307654,0.5599236,11.809479,-0.83867097
60,0.83031154,0.36732236,0.7174786,10.786307,3.4261575,0.2791035,0.3640598,0.3652634,0.04564266,-0.2791035,5.648679,1.1611676,0.5635952,11.42445,-0.83550227
60,0.83238184,0.36543244,0.7215686,10.931886,3.4971745,0.27746367,0.36392352,0.36245462,0.04308816,-0.27746367,6.0314364,1.1517527,0.56560224,10.99641,-0.8382688
60,0.82444507,0.35624266,0.7189675,10.392445,3.6000166,0.25899902,0.35071516,0.33842662,0.04224143,-0.25899902,6.7285476,1.1067605,0.58856356,10.536785,-0.8365109
60,0.8233046,0.35426235,0.7221565,10.318908,3.7231553,0.2494738,0.33939207,0.32868564,0.040539153,-0.2494738,7.3415265,1.0972333,0.60067385,10.21909,-0.83866537
60,0.8213712,0.3636493,0.72530925,10.1964035,3.869001,0.237629,0.3389657,0.30853692,0.038163327,-0.237629,8.257398,1.142921,0.61599314,9.706839,-0.84078753
60,0.8202764,0.38040838,0.73160875,10.128199,4.109894,0.22173642,0.32998157,0.28661257,0.03608498,-0.22173642,9.427938,1.2279325,0.6370143,9.386035,-0.8450047
60,0.805107,0.34341565,0.71607816,9.26204,3.9442973,0.21023133,0.3141605,0.2754301,0.03759369,-0.21023133,9.564692,1.046067,0.6525766,8.983458,-0.8345519
60,0.7796787,0.34187642,0.7075669,8.077651,4.221019,0.16084707,0.27513713,0.21172924,0.040651474,-0.16084707,11.215728,1.0389428,0.7228798,9.018528,-0.8287428
60,0.76049584,0.3208372,0.7078622,7.350586,4.6495223,0.11400607,0.24011876,0.14993082,0.04140188,-0.11400607,13.803299,0.9448019,0.79532236,8.8828945,-0.82894534
60,0.75089544,0.32022604,0.6904932,7.028759,4.2443166,0.12544307,0.25110388,0.1642782,0.044423804,-0.12544307,12.172512,0.9421545,0.7770779,8.853767,-0.8169133
60,0.83539504,0.37077367,0.7306663,11.15031,3.703036,0.268808,0.34793085,0.35755113,0.038595196,-0.268808,7.022496,1.1785064,0.5762826,10.263554,-0.84437567
60,0.8169365,0.3612166,0.72013193,9.925174,3.8060868,0.23513508,0.3289086,0.30991995,0.0398642,-0.23513508,8.000711,1.1309516,0.6192561,9.866445,-0.8372985
60,0.81149936,0.36908424,0.74072164,9.610043,4.6903043,0.17742993,0.28816837,0.23326197,0.0382874,-0.17742993,10.995511,1.1699953,0.6986149,10.144698,-0.8510513
60,0.8136626,0.3508398,0.7171796,9.733215,3.7875075,0.23167528,0.3281045,0.30441493,0.04482143,-0.23167528,7.2354946,1.0809035,0.6238046,10.910284,-0.83529943
60,0.8308868,0.34297988,0.71053946,10.826399,3.2255483,0.29380083,0.37536755,0.38379684,0.048095886,-0.29380083,4.9902563,1.0440469,0.545833,11.724262,-0.83077824
60,0.82487357,0.3402494,0.7118744,10.420318,3.387655,0.27374235,0.35774198,0.3599006,0.048121866,-0.27374235,5.4990196,1.0314486,0.57017624,11.685425,-0.83169
60,0.80800545,0.34536672,0.70283043,9.416958,3.48677,0.24339907,0.33487812,0.3207856,0.046241235,-0.24339907,6.6278176,1.0551455,0.60849404,10.570079,-0.8254849
60,0.80357766,0.34896854,0.7131914,9.182145,3.8858266,0.21172945,0.313622,0.2782264,0.042228013,-0.21172945,8.453872,1.0720482,0.65053344,9.958354,-0.83258814
60,0.8063458,0.35869205,0.7299313,9.327691,4.3988085,0.18573241,0.29332978,0.24462475,0.03996049,-0.18573241,10.12297,1.1186266,0.6867212,10.072812,-0.8438847
60,0.8256785,0.36039564,0.72404486,10.473058,3.7268922,0.2527121,0.33503017,0.33709496,0.0392281,-0.2527121,7.4690905,1.1269331,0.59653604,10.000522,-0.83993745
60,0.8428296,0.37407893,0.72682995,11.72504,3.408151,0.29942626,0.37101263,0.39704245,0.03818489,-0.29942626,6.1151347,1.195291,0.5391408,10.117851,-0.8418084
60,0.8460054,0.37540126,0.73720306,11.98747,3.6452968,0.2891203,0.3715498,0.37805402,0.03525079,-0.2891203,6.9658747,1.2020557,0.5514456,9.79685,-0.84872407
60,0.83636564,0.35921994,0.73068005,11.22238,3.6796927,0.27176645,0.36325938,0.35289308,0.035861436,-0.27176645,7.4501457,1.1211958,0.57261574,9.552358,-0.8443849
60,0.82582337,0.36202168,0.7270198,10.482597,3.8182416,0.24725002,0.33921987,0.32491282,0.03789599,-0.24725002,7.9383907,1.134903,0.6035277,9.776131,-0.8419357
60,0.81564426,0.36282718,0.7321396,9.848594,4.2459464,0.20729284,0.31270814,0.27123562,0.038546916,-0.20729284,9.460934,1.138866,0.65659887,9.964181,-0.8453586
60,0.79815537,0.33069977,0.7114387,8.908611,3.9485395,0.20065808,0.29916313,0.2668422,0.040988315,-0.20065808,9.185839,0.98819554,0.6657532,9.516934,-0.8313925
60,0.83179617,0.37533516,0.7212015,10.89033,3.4997861,0.27641228,0.35723323,0.36499575,0.039452277,-0.27641228,6.6210213,1.2017169,0.56689185,10.044577,-0.838021
60,0.84089065,0.3922815,0.7469307,11.569963,4.118515,0.25263917,0.3355229,0.33665416,0.03588232,-0.25263917,8.168411,1.2909975,0.59662896,10.289684,-0.85513496
60,0.82637995,0.3816708,0.7430993,10.519403,4.3764577,0.2157988,0.31517297,0.2843128,0.035476714,-0.2157988,9.867576,1.234523,0.64500904,9.756472,-0.85261846
60,0.8214923,0.3649256,0.73362994,10.203998,4.1511807,0.22113267,0.3250833,0.2881346,0.038337123,-0.22113267,8.899916,1.1492372,0.6378237,10.071568,-0.84635127
60,0.8225705,0.35168567,0.7157871,10.272085,3.5479732,0.25967827,0.3520772,0.33877727,0.04474606,-0.25967827,6.3310766,1.0849233,0.587707,10.991934,-0.83435416
60,0.8230698,0.33962977,0.7082502,10.30389,3.3272133,0.27530658,0.3569427,0.36321238,0.046998516,-0.27530658,5.587856,1.028604,0.56825036,11.222778,-0.82921135
60,0.80930465,0.33830568,0.70591766,9.487935,3.5465546,0.24116537,0.3322862,0.31842422,0.047680873,-0.24116537,6.4973598,1.0225439,0.6113888,11.047733,-0.8276105
60,0.7840346,0.3365976,0.70514095,8.260746,4.048299,0.17643866,0.28811386,0.23166457,0.04285642,-0.17643866,9.870178,1.0147614,0.7000461,9.499044,-0.8270765
60,0.75958043,0.35092276,0.7145418,7.318789,4.929147,0.098499335,0.23277315,0.12840651,0.03987244,-0.098499335,15.450996,1.0812974,0.82066566,8.728729,-0.83350754
60,0.7676785,0.35614735,0.71777576,7.60876,4.8688965,0.11114711,0.23851152,0.14600666,0.03924224,-0.11114711,14.765815,1.1063008,0.79994166,8.817465,-0.83570373
60,0.8098295,0.36549067,0.72138715,9.516874,4.0110707,0.21270426,0.30977768,0.28188393,0.03892876,-0.21270426,9.127444,1.1520419,0.6492067,9.564758,-0.83814627
60,0.84043825,0.3602971,0.7323529,11.53433,3.6320784,0.28110427,0.35763514,0.37316692,0.037783615,-0.28110427,6.7575536,1.1264515,0.5611532,10.200494,-0.8455008
60,0.8460353,0.38214284,0.74014163,11.989993,3.7400458,0.28327903,0.3631178,0.3733344,0.03553423,-0.28327903,7.1097045,1.236994,0.5585075,9.997112,-0.8506683
60,0.84911644,0.38115364,0.73945403,12.255253,3.6369295,0.29469836,0.3716455,0.38799277,0.035469867,-0.29469836,6.737033,1.2318199,0.54476136,10.001399,-0.85021394
60,0.8500197,0.3695607,0.7454186,12.335083,3.8106928,0.28549916,0.36082724,0.37891808,0.036065113,-0.28549916,6.9297566,1.1723909,0.5558159,10.442573,-0.8541431
60,0.8501984,0.36973843,0.7398925,12.350992,3.622738,0.29736507,0.3654687,0.39731643,0.03813447,-0.29736507,6.1852117,1.1732857,0.5415861,10.791605,-0.8505036
60,0.8196385,0.36586955,0.717934,10.088843,3.6768007,0.24712344,0.3463801,0.3205216,0.04017718,-0.24712344,7.4922423,1.1539252,0.6036905,9.904686,-0.8358109
60,0.8286152,0.37686938,0.7340823,10.669645,3.98561,0.24132268,0.34199652,0.31312254,0.036180805,-0.24132268,8.556049,1.2096,0.6111846,9.641818,-0.84665215
60,0.8399948,0.38486293,0.759556,11.499594,4.6568885,0.22222078,0.323349,0.290885,0.03361171,-0.22222078,10.098105,1.251308,0.6363656,10.134663,-0.8633496
60,0.8394352,0.37362283,0.7511937,11.456032,4.3242536,0.23886418,0.33090693,0.31522906,0.03568388,-0.23886418,8.778699,1.1929643,0.61438197,10.385494,-0.85792184
60,0.8292636,0.35565615,0.74123156,10.713969,4.2261033,0.2284628,0.32341108,0.30151287,0.038575776,-0.2284628,8.538098,1.1039326,0.6280509,10.586713,-0.8513877
60,0.81496006,0.357383,0.72436315,9.808473,3.9900782,0.2211443,0.3260941,0.28762764,0.04176336,-0.2211443,8.169315,1.1122737,0.6378081,10.468956,-0.8401515
60,0.79823214,0.3626226,0.7147047,8.912379,4.0531793,0.19447598,0.30168614,0.25523022,0.043180525,-0.19447598,8.982517,1.1378584,0.6743744,10.14673,-0.8336184
60,0.77852595,0.36243418,0.71568626,8.030406,4.534636,0.14190832,0.2613521,0.18663695,0.040046677,-0.14190832,12.472015,1.136931,0.7514541,9.117652,-0.8342857
60,0.7557577,0.3434528,0.705197,7.1885886,4.654162,0.10825736,0.24113786,0.14091322,0.03951173,-0.10825736,14.871722,1.0462394,0.804635,8.331149,-0.82711494
60,0.7485803,0.35455045,0.69739985,6.954825,4.524221,0.107085384,0.2358506,0.14054567,0.04081392,-0.107085384,14.479187,1.0986154,0.8065454,8.283543,-0.8217272
60,0.79386044,0.35220024,0.70717007,8.702167,3.9056659,0.1976501,0.3056636,0.25860995,0.040931106,-0.1976501,9.332667,1.0873737,0.66993684,9.290954,-0.8284705
60,0.82272273,0.35542363,0.7267562,10.281762,3.8841305,0.23867455,0.32735416,0.3169834,0.038417637,-0.23867455,8.161479,1.102813,0.61462915,9.848858,-0.8417589
60,0.8346099,0.37970066,0.744019,11.092627,4.1845856,0.23900467,0.3357803,0.31266972,0.035645977,-0.23900467,8.782081,1.2242498,0.6141989,9.988193,-0.8532235
60,0.8434278,0.37921566,0.7419424,11.773661,3.8701046,0.27118814,0.35894558,0.35461053,0.035917323,-0.27118814,7.459456,1.2217307,0.57333124,10.135557,-0.8518564
60,0.8532669,0.3818297,0.75343984,12.630196,4.00429,0.27953818,0.36897382,0.362834,0.035984125,-0.27953818,7.149722,1.2353544,0.5630639,10.840313,-0.85938483
60,0.8569533,0.36767337,0.743014,12.981447,3.5437243,0.31364745,0.3861936,0.41188475,0.03891596,-0.31364745,5.596359,1.1629224,0.52247846,11.282593,-0.8525623
60,0.7846798,0.345596,0.72766554,8.288491,4.855551,0.13289557,0.2548521,0.17467327,0.038740363,-0.13289557,13.465147,1.056216,0.7653878,9.299746,-0.8423685
60,0.8039051,0.35244823,0.7138445,9.199142,3.8993425,0.21134193,0.3055675,0.28178352,0.041075874,-0.21134193,8.7072115,1.088556,0.6510615,9.715305,-0.83303297
60,0.8124985,0.3819176,0.7257679,9.666583,4.096899,0.21137586,0.31162924,0.27865544,0.038239792,-0.21137586,9.35146,1.2358146,0.6510152,9.595604,-0.8410956
60,0.83581126,0.38964322,0.7539217,11.181102,4.5434866,0.22140455,0.3235553,0.2893949,0.03486987,-0.22140455,9.772073,1.2767718,0.6374591,10.192036,-0.85969824
60,0.84964126,0.37586844,0.75061953,12.301517,4.0058985,0.27335727,0.36188275,0.35654524,0.036129117,-0.27335727,7.338076,1.2044528,0.5706511,10.685785,-0.8575473
60,0.83787286,0.37884,0.73354906,11.336,3.734032,0.27070436,0.35481924,0.3564134,0.038507853,-0.27070436,6.9739857,1.2197824,0.5739302,10.402534,-0.84629744
60,0.8268855,0.3719915,0.7285574,10.55305,3.8426747,0.24732502,0.33911946,0.32510284,0.03961725,-0.24732502,7.59074,1.1846702,0.6034313,10.30024,-0.84296584
60,0.81393,0.3611617,0.712442,9.748646,3.6377795,0.24156812,0.34006783,0.3146274,0.040900514,-0.24156812,7.5597672,1.1306827,0.61086607,9.783575,-0.8320772
60,0.80224043,0.36494943,0.72294116,9.113295,4.243473,0.1887957,0.30397078,0.2448551,0.039243206,-0.1887957,10.1573305,1.1493554,0.68237484,9.56946,-0.83919424
60,0.7700353,0.35566998,0.71015155,7.6969876,4.522792,0.13214749,0.2632408,0.17081605,0.04192649,-0.13214749,12.486871,1.1039994,0.7665543,9.2236395,-0.830513
60,0.76795894,0.35024503,0.7044399,7.6191654,4.3647976,0.13838018,0.2655224,0.17968597,0.043905888,-0.13838018,11.570855,1.0780833,0.7568823,9.440156,-0.82659394
60,0.7920436,0.3412993,0.70839626,8.617398,3.9830425,0.19057554,0.29724583,0.25084168,0.04307224,-0.19057554,9.1755295,1.0362804,0.6798598,9.78996,-0.82931143
60,0.81129825,0.34787667,0.712817,9.598742,3.7058704,0.23353817,0.3301784,0.30645105,0.04114531,-0.23353817,7.8115015,1.0669045,0.6213524,9.814107,-0.83233297
60,0.8283145,0.37300786,0.73827267,10.649201,4.1421022,0.23178063,0.33717495,0.29964107,0.038323343,-0.23178063,8.458047,1.1898327,0.6236657,10.377468,-0.8494326
60,0.8342557,0.37744552,0.74504244,11.0667715,4.2330666,0.23573667,0.32889155,0.31097046,0.037122957,-0.23573667,8.566622,1.2125702,0.6184678,10.43825,-0.853896
60,0.8451684,0.38290754,0.7546739,11.917262,4.2926846,0.2498651,0.3426321,0.327426,0.03646435,-0.2498651,8.14651,1.2410054,0.6001727,10.881445,-0.8601871
60,0.78531206,0.35167256,0.71693957,8.315847,4.424306,0.15646644,0.27252278,0.20570455,0.040055946,-0.15646644,11.624941,1.0848608,0.729406,9.27345,-0.83513665
60,0.7962481,0.33739498,0.69387937,8.815858,3.4730844,0.22875683,0.32237998,0.30259785,0.04394838,-0.22875683,7.483726,1.0183892,0.62766135,9.545844,-0.8192784
60,0.80077726,0.35564715,0.7011905,9.039012,3.5858817,0.22710639,0.32307497,0.29936692,0.043052584,-0.22710639,7.700415,1.1038895,0.6298505,9.671467,-0.8243527
60,0.8182576,0.3672416,0.7318652,10.004589,4.1698713,0.2153642,0.31580773,0.283242,0.039037608,-0.2153642,8.986258,1.160764,0.6455973,10.127739,-0.84517574
60,0.82979256,0.36307624,0.72648644,10.750363,3.7063417,0.26010734,0.33555093,0.3500625,0.03971124,-0.26010734,7.1189666,1.1400933,0.58716637,10.290678,-0.8415779
60,0.8283091,0.3612829,0.7168594,10.648842,3.4527311,0.27435884,0.35649142,0.36181968,0.0410118,-0.27435884,6.433083,1.1312768,0.5694167,10.208527,-0.83508223
60,0.8246353,0.35828573,0.7283149,10.404809,3.8893754,0.24115953,0.33152062,0.31886506,0.04035995,-0.24115953,7.676137,1.116652,0.6113964,10.443505,-0.8428035
60,0.82456017,0.34829417,0.72935885,10.39992,3.9260209,0.2388394,0.32943806,0.3160439,0.03995688,-0.2388394,7.8408413,1.0688694,0.6144143,10.380001,-0.84350204
60,0.819171,0.36193097,0.7279146,10.060173,4.00893,0.22604255,0.33413562,0.29164395,0.040949605,-0.22604255,8.13746,1.1344571,0.63126475,10.480919,-0.8425354
60,0.8152178,0.36187738,0.7212479,9.823555,3.8813434,0.22806792,0.3315361,0.29640546,0.042789776,-0.22806792,7.7119107,1.1341939,0.62857443,10.604933,-0.8380524
60,0.7965813,0.349697,0.7110566,8.831941,3.9705164,0.19725004,0.30571046,0.25792494,0.046893716,-0.19725004,8.161685,1.0754895,0.67049485,10.844072,-0.8311316
60,0.79676026,0.34625253,0.70355785,8.840594,3.7355309,0.21209694,0.31433308,0.27848148,0.04595763,-0.21209694,7.754092,1.0592852,0.650033,10.346411,-0.82598644
60,0.7987572,0.343583,0.7020056,8.938246,3.6496673,0.22025669,0.3279656,0.28517926,0.04517603,-0.22025669,7.584529,1.0468438,0.63899946,10.145995,-0.8249157
60,0.80936533,0.36272278,0.70950073,9.491274,3.6485813,0.23455912,0.3320713,0.30714065,0.042048767,-0.23455912,7.6061406,1.1383517,0.6200115,9.8749075,-0.83006775
60,0.82355577,0.37987325,0.73256564,10.33502,4.061007,0.22937226,0.32417446,0.3026526,0.038023464,-0.22937226,8.624252,1.225147,0.62684655,9.984364,-0.84564257
