NDVI_분얼전,NDVI_분얼전기,NDVI_분얼후기,NDVI_개화기,NDVI_개화후2주,NDVI_개화후4주,NDVI_수확기,NDRE_분얼전,NDRE_분얼전기,NDRE_분얼후기,NDRE_개화기,NDRE_개화후2주,NDRE_개화후4주,NDRE_수확기,GNDVI_분얼전,GNDVI_분얼전기,GNDVI_분얼후기,GNDVI_개화기,GNDVI_개화후2주,GNDVI_개화후4주,GNDVI_수확기,RVI_분얼전,RVI_분얼전기,RVI_분얼후기,RVI_개화기,RVI_개화후2주,RVI_개화후4주,RVI_수확기,CVI_분얼전,CVI_분얼전기,CVI_분얼후기,CVI_개화기,CVI_개화후2주,CVI_개화후4주,CVI_수확기,조사지,반복,간장(cm)_수확기,수장(cm)_수확기,엽록소함량(µmol/m2)_수확기,군집(LAI)_수확기,일수립수_수확기,수량(g/(50*50)cm2)_수확기,수량(g/m2)_수확기,잎_생체중_수확기,잎_건물중_수확기,잎_건물중 비율_수확기,줄기_생체중_수확기,줄기_건물중_수확기,줄기_건물중 비율_수확기,종자_생체중_수확기,종자_건물중_수확기,종자_건물중 비율_수확기,전체_생체중_수확기,전체_건물중_수확기,전체_건물중 비율_수확기,NDVI_분얼전_수확기,NDVI_분얼전기_수확기,NDVI_분얼후기_수확기,NDVI_개화기_수확기,NDVI_개화후2주_수확기,NDVI_개화후4주_수확기,NDVI_수확기_수확기,NDRE_분얼전_수확기,NDRE_분얼전기_수확기,NDRE_분얼후기_수확기,NDRE_개화기_수확기,NDRE_개화후2주_수확기,NDRE_개화후4주_수확기,NDRE_수확기_수확기,GNDVI_분얼전_수확기,GNDVI_분얼전기_수확기,GNDVI_분얼후기_수확기,GNDVI_개화기_수확기,GNDVI_개화후2주_수확기,GNDVI_개화후4주_수확기,GNDVI_수확기_수확기,RVI_분얼전_수확기,RVI_분얼전기_수확기,RVI_분얼후기_수확기,RVI_개화기_수확기,RVI_개화후2주_수확기,RVI_개화후4주_수확기,RVI_수확기_수확기,CVI_분얼전_수확기,CVI_분얼전기_수확기,CVI_분얼후기_수확기,CVI_개화기_수확기,CVI_개화후2주_수확기,CVI_개화후4주_수확기,CVI_수확기_수확기
0.201810076,0.251154998,0.533289643,0.654584054,0.691942808,0.80150603,0.691462929,0.083600774,0.109887677,0.21772754,0.295117142,0.297380505,0.268681098,0.234039743,0.391118832,0.404257686,0.5735069,0.680369917,0.693672638,0.701814388,0.585516924,1.512710304,1.687655337,3.386822308,4.995821274,5.708532084,9.299100817,8.212664624,0.019684073,0.039358777,0.008455023,0.013169809,0.011475668,0.008260387,0.009447299,Plot 2,9,51,7,17.8,,38,24.79,99.16,4.12,3.61,87.62135922330097,25.08,19.08,76.07655502392345,37.01,35.19,95.08241015941637,54.95,45.94,83.60327570518652,0.201810076,0.251154998,0.533289643,0.654584054,0.691942808,0.80150603,0.691462929,0.083600774,0.109887677,0.21772754,0.295117142,0.297380505,0.268681098,0.234039743,0.391118832,0.404257686,0.5735069,0.680369917,0.693672638,0.701814388,0.585516924,1.512710304,1.687655337,3.386822308,4.995821274,5.708532084,9.299100817,8.212664624,0.019684073,0.039358777,0.008455023,0.013169809,0.011475668,0.008260387,0.009447299
0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586,Plot 2,10,52.5,6.5,15.1,,15,61.09,244.36,3.72,3.42,91.93548387096774,19.44,15.06,77.46913580246914,31.93,30.37,95.11431255872222,65.05,53.39,82.07532667179093,0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586
0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586,Plot 2,10,52.5,6.5,15.1,,15,61.09,244.36,3.1,2.84,91.61290322580643,18.83,13.74,72.96866702071164,31.18,28.95,92.8479794740218,42.78,37.66,88.03179055633473,0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586
0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586,Plot 2,10,52.5,6.5,15.1,,15,61.09,244.36,4.12,3.61,87.62135922330097,25.08,19.08,76.07655502392345,37.01,35.19,95.08241015941637,54.95,45.94,83.60327570518652,0.133389139,0.207893904,0.512262682,0.718145495,0.744688699,0.597493287,0.452031524,0.055064143,0.094480203,0.213986339,0.307554537,0.361156187,0.213798653,0.219147222,0.323854048,0.381766711,0.558576924,0.697670784,0.725339281,0.650371485,0.575542467,1.309195702,1.531107423,3.17013973,6.439546535,7.002895518,4.018322482,3.038387875,0.041585461,0.053721863,0.011410301,0.013063404,0.013959883,0.009590047,0.021908586
0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508,Plot 3,1,49,6.5,6,0.7,35,72.42,289.68,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508
0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508,Plot 3,1,49,6.5,6,0.7,35,72.42,289.68,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508
0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508,Plot 3,1,49,6.5,6,0.7,35,72.42,289.68,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.173067434,0.26849374,0.771852405,0.879321047,0.842320296,0.542143417,0.320449883,0.064007669,0.126326883,0.382139333,0.518847897,0.485203645,0.206069121,0.195052051,0.350368073,0.42629559,0.71747431,0.828958012,0.801370202,0.668511957,0.542900516,1.422700545,1.75577068,8.079480428,15.83601366,11.74421425,3.382646484,2.160677163,0.030063757,0.040728021,0.00728228,0.008160773,0.009274376,0.008502889,0.012158508
0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572,Plot 3,2,51,6.5,11.7,0.7,25,89.51,358.04,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572
0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572,Plot 3,2,51,6.5,11.7,0.7,25,89.51,358.04,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572
0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572,Plot 3,2,51,6.5,11.7,0.7,25,89.51,358.04,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.23078815,0.460359749,0.87748152,0.908448632,0.815948886,0.459011455,0.311165656,0.08303288,0.199800537,0.510266989,0.579717323,0.49890963,0.185824106,0.195950113,0.385104637,0.52410873,0.801515286,0.857565993,0.806994762,0.634322944,0.547575246,1.618005651,2.890591975,15.49284553,20.93126465,10.28673495,2.716529204,1.998996948,0.028814634,0.033889856,0.006378609,0.008097816,0.012398498,0.008563441,0.016335572
0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302,Plot 3,3,46,6.5,18.7,0.72,23,60.55,242.2,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302
0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302,Plot 3,3,46,6.5,18.7,0.72,23,60.55,242.2,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302
0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302,Plot 3,3,46,6.5,18.7,0.72,23,60.55,242.2,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.152087433,0.205217461,0.659999954,0.852102166,0.841512168,0.620673807,0.392085229,0.05428252,0.096539409,0.305823319,0.482772409,0.478606968,0.2413033,0.205452029,0.343943952,0.3906946,0.652680684,0.805977883,0.800342445,0.692641308,0.564039795,1.361288853,1.526696232,5.28749329,12.91218258,11.79222149,4.297298251,2.48333203,0.021607276,0.041343915,0.008942411,0.009360206,0.012879105,0.007633019,0.01371302
0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936,Plot 3,4,63,7,17.6,0.76,31,70.72,282.88,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936
0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936,Plot 3,4,63,7,17.6,0.76,31,70.72,282.88,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936
0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936,Plot 3,4,63,7,17.6,0.76,31,70.72,282.88,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.189111055,0.324980726,0.830793725,0.906972124,0.862066212,0.600735655,0.339221324,0.074549796,0.145920929,0.440419352,0.560309859,0.530107233,0.236251338,0.217788892,0.369493897,0.45947236,0.759347096,0.849916026,0.828936182,0.69025148,0.585014711,1.471677993,1.996850899,11.26308531,20.59183083,13.84472674,4.051881178,2.521221016,0.023267726,0.036298889,0.00653692,0.008054347,0.0134294,0.007447462,0.012968936
0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265,Plot 3,5,56,6.5,5.9,0.89,35,43.18,172.72,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265
0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265,Plot 3,5,56,6.5,5.9,0.89,35,43.18,172.72,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265
0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265,Plot 3,5,56,6.5,5.9,0.89,35,43.18,172.72,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.14166628,0.192974519,0.673368915,0.878889028,0.894825058,0.707862307,0.338896955,0.054762289,0.093453951,0.30958288899999997,0.489394952,0.549316321,0.30054736,0.20070194,0.328674188,0.378545049,0.657222421,0.814992122,0.839760483,0.72993639,0.583179826,1.332701291,1.484992408,5.586222554,16.08455382,18.31373085,5.980051635,2.677949556,0.024110015,0.044395305,0.008973448,0.009714603,0.010689825,0.008379886,0.026652265
0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511,Plot 3,6,62,8,4.4,0.72,25,103.25,413,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511
0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511,Plot 3,6,62,8,4.4,0.72,25,103.25,413,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511
0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511,Plot 3,6,62,8,4.4,0.72,25,103.25,413,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.13003883,0.203148272,0.614206241,0.829777026,0.870655364,0.650642435,0.350491282,0.054023734,0.098831152,0.288284621,0.457144755,0.534312608,0.269256262,0.209745261,0.324803273,0.384833583,0.634872004,0.793451804,0.829958215,0.708788101,0.575248122,1.300300404,1.519230947,4.382870458,11.13865257,14.63590102,4.748613986,2.364422592,0.029517076,0.043466886,0.009428361,0.009895593,0.00913245,0.007759321,0.012237511
0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705,Plot 3,7,63,6,18.5,0.76,25,121.56,486.24,3.73,3.54,94.90616621983914,19.61,16.89,86.12952575216727,35.89,34.26,95.45834494288103,68.0,58.0,85.29411764705883,0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705
0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705,Plot 3,7,63,6,18.5,0.76,25,121.56,486.24,3.14,2.96,94.26751592356688,17.54,13.9,79.24743443557584,33.38,31.81,95.29658478130617,64.57,54.5,84.40452222394302,0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705
0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705,Plot 3,7,63,6,18.5,0.76,25,121.56,486.24,4.34,4.02,92.62672811059907,23.09,19.44,84.19229103508013,42.42,40.24,94.86091466289486,75.77,53.6,70.74039857463377,0.17350333,0.298436091,0.771159153,0.883047367,0.885028877,0.634334524,0.365051919,0.066700328,0.131594546,0.388035489,0.51708752,0.561240289,0.259493015,0.219974829,0.36126462,0.440980122,0.72256893,0.829483332,0.844193198,0.706652983,0.587709754,1.423671711,1.867112364,7.936540132,16.17991157,16.45620769,4.523406935,2.577168679,0.026096256,0.041874945,0.00731704,0.008064794,0.008128042,0.008501755,0.014150705
